Gene	Group	BS_P1	BS_3B	BS_4B	BS_5B	BS_6B	M_P1	M_3PM	M_4PM	M_5PM	M_1M	M_2M
Zm00001d022265	M1	1.873820039	-0.385748177	-0.765154287	-0.862785689	-0.62065885	1.916655758	-0.327409018	0.147783781	-0.896124326	0.04937585	-0.129755082
Zm00001d022267	M14	1.990433039	0.410261531	-0.756603292	-1.133768266	-0.360002017	1.320447816	0.808206999	-0.405236763	-0.522084722	-0.935948607	-0.415705718
Zm00001d022272	M8	-0.51593051	-0.255406787	-0.201598141	-0.872584341	0.09073345	0.428228854	2.750608104	-0.545263312	-0.670996221	-0.516172039	0.308380941
Zm00001d022273	M6	-0.949381433	1.276270507	1.348612192	0.871836422	1.447949855	-0.902594547	-0.812382626	-0.48755541	-0.629738523	-0.649217772	-0.513798665
Zm00001d022275	M1	-0.554867734	0.587784335	-0.531409324	1.066815391	0.584992089	-1.54960487	-0.541558237	1.890654031	-1.102828419	-0.133923437	0.283946176
Zm00001d022278	M7	0.676981351	-0.695408607	-0.7603992	-0.707502671	-0.724807462	1.547622211	2.054969038	-0.443472301	-0.009944586	-0.153397259	-0.784640514
Zm00001d022286	M12	1.041453472	0.602361209	1.19617997	0.56500484	1.177630074	-0.142057821	-0.517167735	-0.340487356	-1.304632354	-0.541347756	-1.736936543
Zm00001d022295	M1	1.415930503	-0.792147331	-0.850319918	-0.438990408	-0.131643367	2.088506821	0.59723343	-0.117827848	-1.100011843	0.030120641	-0.70085068
Zm00001d022296	M1	0.972294293	-0.665222156	-0.509743151	-0.849448085	-1.089100512	2.192862105	0.858355094	0.235407859	-0.886991117	-0.020564454	-0.237849875
Zm00001d022301	M6	0.214309397	2.026454246	0.835586925	0.910444831	0.313946197	-0.434940997	-1.587884456	-0.355081119	-0.392811771	-0.938875327	-0.591147925
Zm00001d022303	M7	1.029222534	-0.838156886	-0.903948125	-0.529341776	-0.749186162	1.225469316	1.850303984	-0.026597508	0.554487085	-0.653897876	-0.958354585
Zm00001d022305	M2	2.467952584	0.104969199	-0.345381576	-0.486040373	-0.229547	1.214956629	0.007496403	-0.962138614	-0.708288591	-0.431015416	-0.632963246
Zm00001d022306	M14	-1.139181918	0.336336985	1.778829143	0.199552103	0.22455349	-1.379656582	-1.421639775	1.170626263	0.196718009	0.000892545	0.032969737
Zm00001d022307	M14	-0.958817275	0.228259969	1.066001926	0.575472129	-0.786977974	-1.944178534	-0.723044651	0.957331182	0.507793094	-0.125573608	1.203733742
Zm00001d022308	M14	1.166732471	-0.310547965	-0.942700422	0.000941276	-0.572923468	1.735186554	1.434878628	-1.041957797	-0.281029611	-1.032813194	-0.155766472
Zm00001d022313	M2	1.462385762	1.243856719	0.143609893	0.800797162	0.322087267	0.618387432	-0.245460884	-0.859995154	-1.579030524	-1.11973926	-0.786898412
Zm00001d022315	M7	0.078046619	-1.487848253	-1.493046085	0.60189871	0.610393993	0.392471844	1.776099647	0.281777072	0.648381564	-0.794440085	-0.613735025
Zm00001d022316	M2	1.382299985	1.083273833	0.938263299	0.833564206	-0.579249422	-0.150192103	-0.873395586	0.517496544	-1.703739373	-0.711085883	-0.7372355
Zm00001d022322	M12	1.17117176	-0.940906964	-0.449418936	-1.063193966	-0.917784666	-0.785953983	-0.605605017	0.621550774	0.540843971	1.905409913	0.523887115
Zm00001d022324	M14	-1.522083307	-0.792294113	0.28339422	0.155065163	-0.102743389	-0.968729764	-1.054608487	1.11633028	1.687393935	0.797327922	0.40094754
Zm00001d022327	M8	-1.051487272	-0.069449119	-0.473317967	-0.722739492	-0.540997275	-0.803451766	2.116462828	-0.605762578	0.040196761	0.800542363	1.310003517
Zm00001d022330	M6	-0.754756513	0.574276522	1.221930819	1.472923848	1.281097001	-0.160522601	-1.646592281	-0.479469276	-0.406246739	-0.382722085	-0.719918694
Zm00001d022332	M6	-0.249988525	0.493120608	1.388990209	1.545158846	1.054445244	-0.885904684	-1.499612209	-0.707577574	0.031170438	-0.432991515	-0.736810839
Zm00001d022333	M6	1.397722627	-1.290330574	-0.12341578	-0.013152663	-1.200950605	0.42109866	-1.074024037	-0.725495201	0.144328506	1.301095547	1.16312352
Zm00001d022335	M6	-0.786176528	1.045206346	1.218185469	1.008530201	1.523925014	-1.058835526	-0.764664822	-0.915797363	-0.631726969	0.079720152	-0.718365975
Zm00001d022337	M12	-0.076358307	-1.600242937	-0.148518692	0.16813479	-1.041107335	-0.541237002	-0.731754506	1.429645911	-0.066933916	1.202725668	1.405646326
Zm00001d022338	M6	-0.34217865	1.485398059	1.054781935	0.996057912	1.347678537	-0.628101765	-0.459145158	-0.766160106	-0.639165929	-0.858489241	-1.190675595
Zm00001d022341	M14	-1.083735041	-0.386552939	0.869487351	0.76495611	1.082072592	-1.404592083	-1.725971726	0.353836542	0.790742862	0.063205391	0.676550942
Zm00001d022352	M6	-0.86622973	0.763087748	1.688643165	0.665346021	0.822993869	-1.348487608	-1.656387151	0.124973597	0.129651102	-0.00526665	-0.318324363
Zm00001d022353	M14	0.916340773	1.084642252	-0.028193514	-0.602323455	1.042258822	0.004188484	1.553569393	-0.709504275	-1.102096324	-1.269157696	-0.889724462
Zm00001d022354	M14	-0.871333935	-1.378893875	0.318844727	-0.029140987	-0.814051479	-1.064007025	-0.539170731	0.912194397	0.89873137	1.613037314	0.953790223
Zm00001d022364	M13	-1.837057022	-0.614563577	0.263326625	-0.732248982	1.062204098	-0.707854534	-0.300599616	-0.123996346	1.763864591	0.466761434	0.760163329
Zm00001d022366	M6	0.796602796	0.978298249	1.098348255	-0.032325229	1.313065554	-1.65698041	-0.341058441	0.374975822	-0.426308915	-1.249593751	-0.85502393
Zm00001d022367	M8	-0.666892155	-0.795709395	-0.814407141	-0.748691207	-0.393089696	0.578598509	2.312564189	0.531669786	1.013568679	-0.637829316	-0.379782253
Zm00001d022371	M6	-0.576001766	0.741344735	0.635846209	1.492028313	1.13179166	0.523594071	-0.435865401	-1.236351923	-0.616234706	0.023369484	-1.683520678
Zm00001d022376	M8	-0.355839329	-0.232829077	-0.292606214	-0.540993053	-0.416189022	1.063734383	2.675586774	-0.544459072	-0.459780255	-0.264510351	-0.632114785
Zm00001d022378	M1	-1.836642989	0.510075562	0.94945676	0.850522043	1.14366283	-1.539204379	-0.44326321	-0.232737818	0.874006621	-0.060463786	-0.215411634
Zm00001d022381	M14	-1.625133916	-0.364402051	0.589352254	0.43611924	0.288654541	-1.516298409	-1.140465567	0.642703831	0.574630668	1.171282185	0.943557224
Zm00001d022386	M14	-0.988925582	-0.086515082	1.510342424	1.070442344	-0.042363003	-0.865317869	-2.005103579	0.301358119	0.516916399	0.672056633	-0.082890803
Zm00001d022387	M2	-0.481459223	-1.617696436	-0.120089825	0.146706335	-0.891209041	-1.232078219	0.968645826	1.017599429	1.541841965	0.672279747	-0.004540559
Zm00001d022388	M1	-1.408591189	1.272791386	0.391085219	0.793977844	1.514490211	-1.465335016	-0.191737332	-1.006477938	-0.080432473	-0.132557146	0.312786435
Zm00001d022390	M12	0.685051999	-0.636227267	-0.380942038	-0.40584983	0.311585042	-1.066730309	-1.238063878	1.781187486	-0.862998668	0.412819032	1.40016843
Zm00001d022393	M1	1.559723741	-1.069782473	-0.491463714	-0.24995845	-0.676937416	2.059432222	-0.743839982	0.351237493	-0.772422931	0.286658207	-0.252646696
Zm00001d022396	M6	-0.097266339	1.019841141	1.127062032	1.425886665	1.230741934	-0.262961329	-0.881111393	-0.624518788	-1.0920568	-0.945688606	-0.899928517
Zm00001d022400	M8	-0.100702741	0.496499216	-0.12471566	0.518076999	0.054650933	-0.747795746	2.151803507	0.868867044	-0.740994607	-1.453357423	-0.92233152
Zm00001d022401	M6	-0.307464247	1.456583887	0.982262218	1.121850238	1.321241322	-0.345637749	-0.847306112	-1.02438693	-1.004522493	-0.630781364	-0.72183877
Zm00001d022405	M6	-0.489964632	1.205027893	1.378475569	1.075373978	1.132497861	-0.701911919	-0.082843512	-1.157426007	-0.389177013	-0.848137522	-1.121914698
Zm00001d022406	M16	-0.953312754	-1.358329299	1.075079857	0.333539368	-0.757418232	1.050034506	1.570015327	-0.679157843	-0.994119713	0.098283443	0.61538534
Zm00001d022407	M1	-1.610102376	0.789273194	1.245433373	0.97215715	1.128469117	-1.355991775	-0.590053363	-0.23858848	0.194835691	-0.810798088	0.275365557
Zm00001d022414	M6	0.183699187	1.477000685	1.359376711	0.796136125	1.034781462	-0.683019854	-1.231019389	-0.566296244	-0.937435853	-0.607645765	-0.825577067
Zm00001d022415	M6	-0.1308551	-1.03822488	-1.136425656	-1.101518017	-1.072746568	0.275728497	0.80995496	0.171380438	1.161099267	0.318522758	1.743084301
Zm00001d022418	M4	1.707717012	1.238268664	-0.28458354	0.930711182	0.570080685	0.249630872	-0.415239037	-0.811669811	-1.089846654	-1.014219817	-1.080849555
Zm00001d022421	M12	-0.07038839	-1.399028041	-1.004107512	-0.833454574	-1.082868773	0.86211115	-0.162688095	1.489717323	0.131085516	1.119876216	0.94974518
Zm00001d022425	M8	0.222907699	-0.189733976	0.589404786	0.086890521	1.089728139	1.550739731	-1.436045042	-0.672907394	0.776036283	-0.369912023	-1.647108722
Zm00001d022427	M1	-0.046507537	-1.668325327	-0.976658706	0.205954778	0.036369967	1.831565118	0.795407758	0.751658612	0.099433743	-1.26459162	0.235693215
Zm00001d022429	M6	-0.220175436	1.409972386	1.357612089	0.94875186	1.186135367	-0.781619881	-0.987579933	-0.856796418	-0.642180743	-0.506141495	-0.907977797
Zm00001d022432	M4	0.670916075	1.767428569	0.356618287	0.641485587	0.900175953	0.459573194	-1.166440326	-1.1533456	-0.840934644	-1.07318952	-0.562287575
Zm00001d022433	M14	-0.464263032	-0.121405026	0.977349427	0.778086298	0.059132693	-1.115600058	-1.997247479	0.827495842	1.294322464	0.421305799	-0.659176927
Zm00001d001285	M1	1.790313444	-1.070807516	-0.352028148	-0.532989343	-1.050746525	1.489058646	-0.90924131	0.925832776	-0.091147927	0.222544918	-0.420789014
Zm00001d022438	M12	-0.573341691	-1.136288656	-0.208226838	-0.260632073	-0.834060061	0.669341193	-1.453163411	1.621335733	1.458805617	0.366657795	0.349572393
Zm00001d022440	M2	2.150388225	0.114759643	0.244380139	-0.273947104	-0.64609457	1.291924893	-0.017917044	-1.371075036	-1.075091381	-0.112973153	-0.304354613
Zm00001d022445	M14	0.986517245	0.298988708	-0.418762362	-0.675070558	-0.626742256	0.587194832	2.143029446	-1.645736479	-0.011635872	-0.139780869	-0.498001835
Zm00001d022450	M2	-1.62757983	-1.250374656	-0.416533712	-0.472966898	-0.340402001	-0.383383738	0.659082519	0.985548267	1.713596295	0.298621652	0.834392101
Zm00001d022459	M1	2.591623496	-0.571453058	-0.173234156	-0.571453058	-0.571453058	1.061877975	0.261638561	-0.571453058	-0.31318753	-0.571453058	-0.571453058
Zm00001d022460	M1	2.115329292	-0.347538398	-0.616648385	-0.602301976	-0.523009722	1.841671627	0.097783201	-0.409657702	-0.607079462	-0.458717403	-0.48983107
Zm00001d022461	M6	0.890210722	-0.998426196	-1.011886089	-1.048409844	-0.950134729	2.16084337	0.035066456	-0.138967164	0.47253577	0.072995951	0.516171753
Zm00001d022462	M14	-0.52900971	-1.025671715	0.509981391	0.603286973	-0.015921258	-0.29762717	-2.269741096	0.977303867	0.670083503	1.163482132	0.213833082
Zm00001d022463	M6	-0.356249932	1.206318803	0.979537949	1.46526901	1.064972228	-0.04025806	-1.017441556	-1.110804717	-0.411716031	-0.612807878	-1.166819817
Zm00001d022464	M12	-0.453542971	-1.099805612	-1.326511463	-1.007901852	-0.595147749	0.707693119	0.375178562	0.489076918	-0.010522844	1.069208292	1.852275601
Zm00001d022465	M6	0.103341541	1.484751951	0.80977116	1.080892395	0.816935088	0.293033588	-0.465521177	-1.523520686	-0.545816133	-1.389284543	-0.664583183
Zm00001d022466	M1	2.071059608	-0.97816469	-0.268408681	-0.631107612	-0.850369572	1.442365808	-1.074425061	-0.216704927	0.485452252	-0.136132769	0.156435644
Zm00001d022469	M6	-1.366964128	0.825771805	1.42508738	1.389386519	0.845715957	-0.679830924	-0.184757675	-1.042532289	-0.86684831	0.262731884	-0.607760219
Zm00001d022474	M1	0.276876843	-0.433310729	-0.839638632	-0.617040318	-0.481636716	2.320730871	1.207612456	0.182248229	0.098363304	-1.032624755	-0.681580553
Zm00001d022479	M1	2.186747167	-0.714426081	-0.693308833	-1.104874498	-0.001065699	0.943175725	-1.00248875	-0.616099463	0.003923417	0.15735333	0.841063683
Zm00001d022487	M1	1.154756172	-0.731606703	-0.929995713	-0.868789949	-0.860479826	1.984371186	0.992760483	0.145844118	-0.908522493	-0.011027735	0.032690461
Zm00001d022489	M2	-1.809937253	-1.022200835	-0.596568641	0.209237337	0.035120445	-1.072493887	0.289926752	1.03964077	1.121269126	0.709228067	1.096778121
Zm00001d022490	M1	-1.271182653	0.046687252	-0.110938896	0.463570442	0.89030764	-1.678674694	2.097104279	-0.093963414	-0.098273294	0.098879412	-0.343516073
Zm00001d022493	M8	-1.20176446	0.233003779	-0.242956081	-0.41452584	-0.488875872	-1.128974963	1.918408968	0.729372838	1.379821008	0.016840963	-0.80035034
Zm00001d022498	M6	-0.670047571	1.580465254	1.203290653	1.068789571	0.952620112	-1.073195317	-0.760481299	-0.690641292	0.006221347	-0.665371071	-0.951650386
Zm00001d022499	M6	0.714487838	1.457924719	0.514238996	0.993573455	0.864956109	-0.371745198	-1.990470921	-0.377342841	-0.449407087	-0.678668866	-0.677546204
Zm00001d022502	M6	-1.459089638	0.750202117	1.160359525	0.796724208	0.993968235	-1.663473884	-0.738473553	0.224768268	0.783496402	-0.457715835	-0.390765845
Zm00001d022505	M5	0.027003995	-1.220372149	-1.173132027	-0.943524998	-1.030299994	-0.009752339	1.058540334	1.750630955	0.20281003	0.495450509	0.842645683
Zm00001d022510	M8	-1.785559991	-0.192438374	0.065771425	-0.611501153	-0.109113849	-0.706422896	1.720189895	-0.563972494	-0.039513939	1.372982023	0.849579352
Zm00001d022513	M6	-1.236779246	0.974580892	1.265527403	1.205492698	1.116714358	-1.194619596	-1.008581059	-0.336611061	0.234675157	-0.303551295	-0.716848251
Zm00001d022514	M8	1.607761605	-0.671048048	1.225283049	0.394580496	0.431042585	-0.015349557	-2.076564087	-0.063660759	-0.522338664	-0.647186342	0.337479722
Zm00001d022518	M1	2.188962562	-0.673279955	-0.803509129	-0.871991374	-0.692520448	0.692876546	1.324599654	-0.390157269	-0.69144363	-0.065307872	-0.018229086
Zm00001d022527	M12	0.859023298	0.59369671	-0.034410898	0.568534362	0.966473476	0.54020831	-0.120699382	-1.235248112	-0.403423422	0.573840839	-2.307995181
Zm00001d022531	M14	0.194647045	-1.253896323	-0.155673205	0.419903694	-0.184078569	-0.462491022	-1.698121624	1.559266988	-0.149342944	0.120511769	1.609274191
Zm00001d022536	M1	-1.413989284	0.61915548	0.038361154	0.443561691	0.546776148	-1.834081251	1.911254738	-0.256031098	-0.107298787	0.137763799	-0.085472589
Zm00001d022541	M12	1.699368715	0.694625096	0.881085355	0.369334459	-0.450044711	0.232586521	-0.796329928	-1.199304151	0.825619173	-0.846267521	-1.410673008
Zm00001d022542	M8	-1.267246139	-0.783348515	0.117440651	-0.418933376	0.623216777	-1.654404024	1.846543497	0.949696609	0.355953684	0.097453346	0.13362749
Zm00001d022544	M14	-0.724979737	-0.461661562	0.341159413	-0.109321309	0.286402004	-1.901776765	-1.14978704	0.280588336	1.254055441	0.901687312	1.283633907
Zm00001d022546	M1	-2.303195699	0.639012169	0.430953221	0.509768475	1.332598274	-0.275379801	-0.485744344	0.835935953	-0.076100337	-0.96136177	0.353513858
Zm00001d022550	M1	2.765819716	-0.245976674	-0.6013622	-0.517323795	-0.399289073	0.851348441	-0.116214717	-0.491663821	-0.376499431	-0.404258657	-0.464579789
Zm00001d022551	M6	-0.261732422	1.520235518	1.285988436	0.782421162	1.300391849	-0.71407145	-0.843058788	-0.85147073	-0.732574449	-0.547094865	-0.939034261
Zm00001d022553	M8	-0.644853291	0.073054092	-0.904329636	-0.890107476	-0.901651631	-0.755297126	0.845895023	-0.3886795	0.680860655	0.703241765	2.181867126
Zm00001d022554	M6	-1.128102738	1.53393994	0.914223318	1.059331032	1.32136661	-1.020531662	-0.657090594	-0.611938713	-0.145156098	-0.642869735	-0.62317136
Zm00001d022558	M4	0.77390646	1.962081464	0.329340486	0.428903135	0.573193989	-1.119622908	0.312082791	-1.600365788	-0.295108826	-0.669729503	-0.6946813
Zm00001d022560	M6	-0.954391864	0.829567052	1.813936244	0.904993396	0.556806837	-1.037606647	-1.626051702	-0.443837295	0.142384544	0.021872449	-0.207673013
Zm00001d022561	M1	-1.79649502	0.801955672	0.677268416	0.181891485	0.053631152	-1.148861106	1.340193244	-0.60177979	-0.939863698	0.363936405	1.06812324
Zm00001d022564	M2	2.055417538	0.033628611	-0.217974712	0.022603511	0.056299306	1.617020366	-0.80712511	-1.036282737	-1.056899079	-0.185738403	-0.480949291
Zm00001d022565	M9	-0.872472771	-1.497783937	0.362958576	-0.639868137	1.016298165	0.49458978	-0.791027906	0.145717846	2.115031909	-0.18760554	-0.145837983
Zm00001d022569	M6	0.226936656	-0.80739377	-1.156263735	-1.165394062	-0.784386981	1.851842806	0.641240686	-0.461792877	-0.257561916	0.820721326	1.092051867
Zm00001d022573	M14	-0.431974341	-0.66921287	0.997402529	-0.477925629	0.195306139	-2.145265522	-0.252772658	0.77824474	1.546166878	0.639901875	-0.179871141
Zm00001d022575	M1	1.738274531	-0.078041376	-0.970599105	-1.532153755	0.068089307	0.712018568	-1.08555418	-0.068465116	0.518455009	-0.509979512	1.207955629
Zm00001d022578	M6	-0.309685148	1.375248192	1.383398866	1.131685643	0.9932567	-0.785985533	-1.228541103	-0.695545613	-0.633485599	-0.43815133	-0.792195075
Zm00001d022581	M6	-1.192739195	0.990432145	1.550611495	1.214148929	1.020057898	-1.073613804	-0.589740554	-0.465131945	-0.113248402	-0.514037265	-0.826739303
Zm00001d022582	M6	1.123571599	-1.157557295	-1.175308994	-1.315213749	-1.227139956	1.113122221	0.774799061	0.535880919	0.368451787	0.309200133	0.650194275
Zm00001d022584	M12	1.346125019	1.328313067	0.391362827	0.689620322	-0.444628968	-0.87389004	-0.878222468	0.328215737	0.66207481	-0.908805021	-1.640165285
Zm00001d022585	M1	1.548872734	-1.224790759	-0.460385885	-0.543042899	-0.651345722	0.383566389	-0.003460919	1.20158748	1.324454248	-0.247531321	-1.327923346
Zm00001d022586	M6	-1.154626912	1.253798882	1.412872788	0.566592569	1.229801732	-1.326917882	-1.006642745	0.168087425	-0.396701215	-0.256825126	-0.489439516
Zm00001d022588	M6	-1.449346151	0.662821973	1.544202957	1.057203694	0.787940758	-1.424589538	-0.948942812	-0.576364741	0.108114427	0.250982653	-0.01202322
Zm00001d022590	M6	1.07522724	-0.884568034	-1.027961091	-0.937638569	-0.994132285	2.049470211	0.854765006	-0.319392658	0.309846788	-0.048686458	-0.07693015
Zm00001d022595	M1	1.694752715	-0.651024564	-0.462386851	-0.224493655	-1.030301321	2.139743444	-0.521279971	-0.132128043	0.120727417	-0.293340389	-0.640268782
Zm00001d022598	M1	2.103556456	0.475874073	-0.59599636	-0.611076964	-0.609526313	1.432355291	0.510593597	-0.863927853	-0.422166015	-0.753132856	-0.666553057
Zm00001d022599	M14	-0.749551673	-1.657840223	0.879654179	0.499439277	0.866628404	-0.920526303	-1.295176442	0.776543409	-0.227122919	0.733279903	1.094672387
Zm00001d022602	M14	-0.623510602	-1.622364011	0.881707181	0.287027516	0.614258367	-1.022611398	-0.92263324	0.814992232	-0.64539171	0.759515481	1.479010184
Zm00001d022603	M12	1.278251759	-0.494247053	-0.813966698	-0.61469185	-0.761525093	-0.135007614	-1.699740885	0.570185584	1.49282008	1.005352885	0.172568885
Zm00001d022604	M10	-0.766431721	-0.539995151	-0.629682042	-0.206904467	-0.569890494	-0.54525822	0.242365723	2.729619569	-0.047788056	-0.328992834	0.662957694
Zm00001d022611	M2	2.652001888	-0.104412683	-0.099053151	-0.427046074	-0.970528645	0.492368939	0.463757387	-0.093854711	-0.888464135	-0.655784851	-0.368983966
Zm00001d022614	M6	-0.349821983	0.944381552	1.705297711	0.378525603	0.466343156	-1.081692965	-1.805925065	0.626322336	-0.506777419	0.343419937	-0.720072862
Zm00001d022615	M6	0.259293185	-1.230137849	-1.226109416	-0.829905556	-1.177282262	0.083662462	0.599546641	1.594141883	0.235467157	0.372391275	1.318932481
Zm00001d022616	M6	-0.977096139	0.631734853	1.655525376	1.314841971	0.991227639	-1.197792584	-0.939117996	-0.303983266	-0.039209286	-0.305292488	-0.83083808
Zm00001d022619	M14	-0.872009852	0.473208374	0.438312842	0.279120374	-1.188320201	-1.769031276	-0.702662968	1.050118901	0.456204235	1.515752444	0.319307127
Zm00001d022621	M10	1.443388384	0.244762266	-1.614487451	-0.362399822	-0.323558505	0.258888204	-0.109931117	1.911801277	-0.916075799	-0.652925411	0.120537974
Zm00001d022622	M2	-1.497303276	-0.895425944	-0.317425787	0.619682628	0.660196619	-1.620314462	1.064156281	1.119994636	0.420115855	-0.388121696	0.834445147
Zm00001d022626	M4	1.625252015	1.555024365	0.240622241	0.384229001	0.556789658	-0.139198502	-0.125634709	-1.191738437	-0.931153367	-0.709837718	-1.264354546
Zm00001d022627	M2	2.34446792	0.12448639	-0.524800953	-0.303564886	-0.383963759	1.344750688	0.202462616	-0.525698975	-0.936787152	-0.483472962	-0.857878926
Zm00001d022629	M12	0.741253358	-0.678913075	-0.937305438	-0.852179613	-1.066567326	-0.585103911	-0.795976066	1.246700912	1.700140779	0.804639392	0.423310988
Zm00001d022630	M12	-1.528827404	-0.387414103	-0.605574389	-0.286264189	-0.536499845	-0.697318133	-0.076768059	0.70114065	0.990888466	0.24734495	2.179292057
Zm00001d022631	M8	0.822381499	-0.068789044	0.383193149	1.470945624	0.105849595	1.228645229	-2.022540771	-0.360529926	-0.460496156	-0.074234998	-1.024424201
Zm00001d022636	M2	1.74495359	0.24109589	0.554196627	0.056238412	0.139217958	1.385124207	-0.050198351	-1.157695157	-0.682348716	-0.695392761	-1.5351917
Zm00001d008171	M7	0.654521545	-0.322255505	-1.026320777	-0.610265418	-1.505452447	2.093579441	1.092794527	-0.084530981	0.039313408	-0.425243675	0.093859883
Zm00001d008178	M1	-1.381270853	0.661835423	0.205712952	0.835806543	1.569060405	-0.602013446	-0.612849276	-0.71683512	1.466032129	-0.843356553	-0.582122203
Zm00001d008189	M2	-0.776309164	-1.202679816	-0.573006455	-0.142813087	0.178122365	0.149303357	1.048568038	-0.265510707	2.292683524	0.305699796	-1.01405785
Zm00001d008203	M14	-1.597357878	-0.437658348	1.254075487	1.218644292	0.509472887	-1.501446785	-0.928829421	0.10786575	0.180617414	0.777117218	0.417499385
Zm00001d008205	M8	-0.568557962	-0.733372826	-0.936753651	-0.921895104	-0.626295923	-0.357027867	2.105030196	-0.156095602	0.021874284	0.893380893	1.279713564
Zm00001d008209	M10	-0.792959351	-0.613271076	0.36483373	-0.111508332	-0.051361451	-0.765224903	-0.772496129	2.70307066	-0.473926216	0.287387794	0.225455275
Zm00001d008210	M12	-0.657545672	-0.847562303	-0.873334026	-0.84921999	-0.891371955	-0.623424235	1.430524408	1.68876703	0.230571022	0.335032996	1.057562725
Zm00001d008211	M1	1.960046212	-0.747056251	-0.618467121	-0.676062472	-0.573635697	1.952435429	-0.03642948	-0.27682794	-0.704648723	-0.084942203	-0.194411753
Zm00001d008215	M6	-1.660779496	1.005765049	1.332347739	1.058319418	0.851751238	-0.723682898	-1.015379411	-0.366113663	0.222628551	0.205626902	-0.91048343
Zm00001d008216	M6	-0.567417966	1.381827736	1.142290407	1.269437164	1.216100848	-0.713517738	-0.847526868	-0.81992509	-0.709890121	-0.507392785	-0.843985587
Zm00001d008218	M6	-1.006379648	0.550858816	1.49705903	0.744495532	1.133340825	-1.54210968	-1.286965609	0.244075688	0.449852033	-0.393739198	-0.39048779
Zm00001d008221	M2	1.911914418	0.921355329	0.064523806	-0.042241049	-0.478288467	0.140954046	0.883232837	-0.618785135	-1.786708962	-0.939466173	-0.056490651
Zm00001d008224	M6	1.088097438	0.357445863	1.520446896	0.78307029	0.599952894	-0.838185324	-1.723873855	0.33565814	-0.724414803	-0.460186628	-0.938010911
Zm00001d008225	M6	-0.567688602	1.398168067	1.14390647	1.426434988	0.768079411	-0.647047169	-0.269253512	-1.209019024	-0.382849795	-0.435910711	-1.224820123
Zm00001d008228	M14	-1.040743578	-1.086421557	-0.37122781	-0.276970344	-0.437429985	-0.757891562	-0.642473238	0.959875545	0.455592066	1.373052695	1.824637767
Zm00001d008230	M12	-0.668879627	-1.417017488	-0.794986663	-0.690735964	-0.467575246	-0.148309389	-0.522591219	1.048222477	0.88206586	1.088786618	1.691020641
Zm00001d008233	M6	-0.86764653	1.168049698	1.128150159	0.960369559	1.227509327	-0.966229089	-0.725054763	0.2487639	-1.261850543	0.114782666	-1.026844384
Zm00001d008236	M14	1.747017412	-0.189933862	-0.613067292	-0.725691287	-0.486310587	1.51993389	1.272657903	-0.298952985	-1.002729605	-0.597140599	-0.625782988
Zm00001d008237	M1	-0.447444343	-0.717553592	-0.804188132	-0.621569613	-0.573105572	2.697558787	-0.406301787	0.555534964	-0.108143464	0.400717345	0.024495408
Zm00001d008238	M6	-1.18919093	0.499086807	1.226420212	1.156099905	0.968035345	-1.293153529	-1.584125415	0.00610265	0.495090247	0.071930118	-0.356295409
Zm00001d008242	M6	-0.750907668	0.659781708	1.747550492	0.887231328	0.668394826	-1.162881519	-1.788521365	-0.00337573	0.164772014	-0.059962356	-0.362081731
Zm00001d008244	M6	-1.628658816	0.71234552	1.419705445	0.869852155	0.598202039	-1.382380153	-1.029121809	-0.11193952	0.829153563	-0.111364795	-0.165793631
Zm00001d008245	M8	0.451898895	-0.575710222	1.296049551	0.865302419	0.175103023	-0.320419728	-2.501050508	0.415536548	0.12882576	0.509685993	-0.44522173
Zm00001d008249	M4	0.859690341	2.079394561	0.43242874	0.312873408	0.685814382	0.088361768	-0.628437352	-1.010854273	-0.900300152	-0.729821464	-1.18914996
Zm00001d008256	M6	-0.00054832	1.420218076	0.729569868	1.031131486	1.019806579	-1.602084627	-0.16163655	0.343838313	-0.739083928	-0.961748866	-1.079462031
Zm00001d008257	M12	0.669503342	-1.165806385	-0.208791438	0.123774412	-1.362629682	-0.311417353	-1.493249299	0.993561525	1.295337557	0.398375876	1.061341445
Zm00001d008259	M6	-0.891759997	1.357779027	1.125916636	1.668002256	0.699828368	-0.961595704	-0.671081922	-0.534243614	-0.836289751	-0.432410287	-0.524145011
Zm00001d008260	M6	0.249858346	1.895781682	0.629180122	1.082300501	0.587028483	0.171275746	-0.695850308	-1.053996429	-1.120938132	-0.752111861	-0.99252815
Zm00001d008261	M6	-0.466102532	-1.718950396	-0.833560564	-0.714618453	-0.868861037	1.231788548	0.864287257	-0.000398601	0.366536739	0.770481893	1.369397146
Zm00001d008262	M1	0.702849899	-0.522841087	-0.507376776	-0.720456616	-0.645970205	2.681612634	-0.422025023	0.152000043	-0.713069641	0.260448073	-0.265171301
Zm00001d008264	M7	-0.046448102	-0.203053569	1.250307654	0.627831652	-0.122022257	-2.348607664	-0.971236887	0.503213352	-0.227817093	0.905723235	0.632109678
Zm00001d008268	M6	0.563827326	-0.576699868	-0.987974099	-0.766139957	-0.754243285	1.281551548	1.793272894	0.861633461	0.304553209	-0.709259999	-1.010521229
Zm00001d008271	M8	-1.130727215	-0.23498977	-0.509320438	-0.32529935	-0.206209356	-0.827287761	2.72146417	-0.070039056	0.249676012	0.016174664	0.316558099
