Gene	mGM	3C	4BS+V 	5BS+V	6BS+V	PM	3PM	4PM	5/6PM	1M	2M
Zm00001d017215	1.010703189	0.832320643	0.67461966	1.069755752	0.833073292	1.434634054	1.450191714	1.138178655	0.748372887	1.436747939	1.242049025
Zm00001d017216	10.47980613	16.75838255	17.63977035	15.78007694	15.28109297	10.22065224	9.048871434	10.36414722	10.72437918	12.02658631	9.590152757
Zm00001d017222	2.536148267	5.057466339	5.20685136	6.549308414	4.475869907	1.266846098	2.4057687	3.702847592	3.904639332	3.310838855	2.372627282
Zm00001d017228	0	0	0	0	0	0	0	2.669815886	0	0	0
Zm00001d017236	54.28746381	5.376374045	7.160075209	6.382528731	6.384072944	41.21326517	35.69254199	29.17570263	4.146671065	26.50782182	30.10605579
Zm00001d017237	22.14125508	24.57531133	24.51394138	26.64842619	22.3931205	24.00103275	22.04059684	21.59854267	20.57353135	20.97196218	19.7842577
Zm00001d017238	61.28608596	74.82963992	73.78988936	89.32342252	77.5168822	59.20132673	59.41234292	59.88860349	64.68521913	61.30023434	56.47390099
Zm00001d017239	41.15305313	69.28683247	74.86164034	70.67348246	67.02875025	31.81154217	32.53789476	41.37878282	44.24900408	42.72206615	40.49242653
Zm00001d017240	14.91297766	4.65485719	7.944211395	8.294190432	4.793800749	12.96711614	10.5458208	12.89704621	10.45247381	12.71140593	13.15731212
Zm00001d017241	12.66639236	21.3051716	18.85337772	19.65994475	18.89054762	9.823161527	4.689253713	4.609434785	4.861875477	4.765349009	0.318618217
Zm00001d017242	5.916308962	7.876752161	10.02667177	9.931406271	8.282725455	5.380958757	4.051196716	5.272796529	4.844777938	6.449835115	5.254627764
Zm00001d017247	3.549494531	2.255245246	3.373319366	2.633050836	2.368620438	3.087458771	3.246247672	3.005851869	3.559802311	2.713759192	3.843153565
Zm00001d017248	2.413166646	3.330877759	1.546825048	2.810610246	4.236408808	8.174270924	3.882659569	4.807150316	6.068542265	2.577040321	1.645194625
Zm00001d017250	1.087119456	1.452381923	1.500357345	1.146796231	0.728649746	0.95270305	0.540567175	0.903053524	0.686826511	0.876407427	0.742426687
Zm00001d017251	258.7281134	90.56208601	88.94148088	103.3222454	120.7759897	359.3125796	139.7055516	135.1899188	138.0572082	96.54872537	85.15502823
Zm00001d017252	16.14051142	17.85951338	15.85940349	19.80910304	18.39288783	17.24221832	22.06741646	68.60269366	19.08611573	18.39713579	20.29129622
Zm00001d017256	0.498062034	0.190049883	0.153579804	0.419840946	0.134592765	0.467204472	0.599660836	0.525849003	0.372305183	0.34976231	0.091543801
Zm00001d017258	29.48927321	45.13901188	47.53085745	44.20755131	44.9223785	26.30500229	32.41854136	40.44205455	38.93803605	38.4663751	34.0248561
Zm00001d017261	10.24948671	18.10163015	18.20744156	20.41707437	17.76544895	10.83556349	11.28509828	13.47817332	14.43533824	13.39242037	14.33450761
Zm00001d017270	2.106389253	3.414460492	2.257742489	3.971502912	2.99477939	5.211159342	2.697218527	2.45367213	4.344429144	2.512453243	4.923999699
Zm00001d017271	613.7136476	740.5820172	714.3053415	819.5626132	812.5916933	725.4842766	820.2891614	1004.245425	1112.916001	809.9770526	836.8988387
Zm00001d017274	55.20615106	70.97737101	59.25600614	64.27540313	71.90787908	88.2863887	157.4956915	343.4596594	237.2362241	133.8266701	224.5268285
Zm00001d017275	21.85189483	24.63043823	17.55186861	18.56984964	20.35810265	44.97950032	62.43819537	51.3380635	38.82954365	47.225452	58.32836876
Zm00001d017276	0.092825566	0.902692117	0.209154779	0.055755235	0.083582342	0	0.907844139	0.720710954	0.466180917	0.975794467	0.998711349
Zm00001d017279	0.779026074	4.994290413	2.222850671	1.4470021	2.756189069	1.761104743	6.323808426	1.074122373	1.622546305	6.487667498	7.365632885
Zm00001d017280	0.181217012	1.068691514	1.175309607	1.025285538	0.603808471	0.287259977	0.294271826	0.43489948	0.567139411	0.569044644	0.766906856
Zm00001d017282	1.0186252	0.944025641	0.521641062	0.564582988	0.880210466	0.419912697	1.472476776	0.559475229	1.011411609	2.725549393	1.156051876
Zm00001d017284	3.565906904	1.659935143	1.167278712	1.204128054	1.072518293	2.235024675	0.553385386	1.490450241	1.440487287	2.094082174	2.084205367
Zm00001d017288	0.903788089	1.028385002	0.908846562	0.707715726	0.631038464	3.436928182	0.715210128	2.833216067	1.87479453	2.624753502	5.060543453
Zm00001d017290	0.254595994	0.351652491	0.986824856	0.389524466	0.469145157	1.183783235	1.109658342	1.223292517	0.963698507	1.421971923	1.104159229
Zm00001d017292	516.2323517	308.7999937	276.8508858	311.5102505	300.7918409	533.1054504	383.0245138	507.1383146	382.3043581	487.4286096	572.3851644
Zm00001d017293	0.145835104	1.059381008	0.362059908	0.759493473	0.577347418	0.008448711	11.3618798	0.168745856	0.088534581	0.86260758	0.103999367
Zm00001d017296	2.927703065	4.696295897	4.405093759	4.746405682	4.756296541	2.871001448	4.28987261	4.472602173	4.483858504	4.503205491	3.849437591
Zm00001d017298	0.280067436	0.658449933	0.618837001	0.553438877	0.495346044	0.616706777	1.046132802	0.5712438	0.890125792	0.661591449	0.721365197
Zm00001d017303	3.794797906	4.748173106	4.294162565	4.780674427	4.764186978	3.241528597	3.650727573	3.349850146	3.555838566	3.196141709	3.021035121
Zm00001d017307	3.240664355	2.968767658	1.42365788	1.798395754	3.632879328	5.10548781	6.74259143	3.339561318	6.238651212	3.110966338	2.929089675
Zm00001d017308	17.07650399	25.73812715	23.98141449	26.81109877	25.48612257	17.8927829	20.41002156	14.6217588	15.46321417	15.50874686	13.1835551
Zm00001d017317	22.98244093	27.83253906	38.29197528	33.73939883	31.66550636	20.75043872	14.919872	25.11194631	26.36762353	25.80678199	24.09737853
Zm00001d017320	90.77574553	63.38705558	74.082816	68.70881	58.10408201	62.7046372	58.60450099	67.83812706	70.48300934	70.87408751	65.03120332
Zm00001d017324	80.92440245	91.63476649	97.45802271	97.59140023	84.51752079	71.80780189	68.67367663	90.33316089	94.14282572	86.50492129	79.04577474
Zm00001d017330	9.76376051	12.77752529	14.95555176	16.33035358	15.93955793	12.43816927	10.34848246	15.89603383	15.2429238	19.92897584	17.8620183
Zm00001d017331	10.25238878	8.623406361	9.909079625	8.411123958	8.434230782	7.83259854	6.111035725	7.916624691	7.908764498	8.030538507	7.05831986
Zm00001d017335	9.030149425	17.44808878	18.39564124	18.78232394	18.40015915	10.3723539	9.565002066	12.00352514	14.88109242	11.55993259	10.45487049
Zm00001d017336	7.842289498	15.04194159	13.07070688	14.89069973	13.62321714	5.89066176	11.38296149	9.291619483	10.7557431	9.226828053	9.934844934
Zm00001d017338	3.203971797	9.850918414	8.36757464	8.787486467	7.474030631	3.559961944	5.501292618	6.769977762	7.122625134	4.238654044	6.832956078
Zm00001d017340	0.445085451	0.616937761	0.847799311	0.726227743	0.646559122	0	0.619497796	3.455310448	0.638468739	0.275470333	0.4533547
Zm00001d017345	16.40578895	24.84990314	30.02149402	26.99959821	31.04208448	16.26192515	15.44676279	29.65323858	30.90858125	28.19304548	25.83770054
Zm00001d017347	9.520044052	9.909887278	12.10312561	11.65677418	10.27514152	11.37585652	8.675601971	10.70672628	12.32015664	10.69458193	10.21574175
Zm00001d017350	0.785802721	0.235805331	0.598758667	0.266929091	0.329365273	1.534878396	1.279338717	0.467542329	0.075998182	0.341739016	0.267486313
Zm00001d017351	24.45119168	23.47445216	21.78817701	20.6332468	17.97806065	25.79765657	20.73015882	14.27886622	14.15033754	14.57333716	16.72874084
Zm00001d017352	33.1542514	32.47270908	33.39002516	29.99268937	30.07177747	28.80627833	27.67496489	30.51732445	33.59851675	31.52765338	30.98849288
Zm00001d017357	3.015590858	0.734875076	0.473468171	0.354135611	0.608979156	1.26139969	0.534453793	0.228234779	0.037641425	0.822422571	1.296338082
Zm00001d017360	18.14139211	22.73394479	19.73242331	20.32217601	18.89352927	17.91560971	19.66040305	15.83600972	15.80188768	16.90742182	15.6365164
Zm00001d017361	6.686852803	9.262778628	9.175916497	8.477856485	8.660039411	5.453856648	5.699917415	8.724170423	6.189369276	6.417617973	6.315506776
Zm00001d017363	10.14997028	17.70032577	16.15933842	16.03412276	12.98347045	10.1153104	9.671113567	8.547788464	11.49997365	11.68476941	9.181700136
Zm00001d017364	0.704843678	0.575818673	1.195896511	1.212528468	1.296016526	2.027788221	0.791798563	1.14365927	1.966948467	3.182415408	3.084060029
Zm00001d017371	4.304385971	4.307835268	5.502384179	5.608959422	5.745092379	3.865127114	4.337787178	7.716723862	8.658311185	7.091308872	7.141864961
Zm00001d017373	6.671768604	7.989186764	7.272496269	7.283461796	7.227937918	6.696811607	6.413739844	5.915686646	5.850734315	5.126643104	5.653970255
Zm00001d017374	1.608145915	1.092291371	0.903830142	1.659335415	1.268578551	4.327793525	2.615970677	4.020370736	2.792043967	1.935516716	1.280246319
Zm00001d017377	1.019261953	0.859156397	0.372990808	0.11250572	0.326048702	0.677712866	1.10934736	1.936689399	0.365653402	1.447353456	1.550255364
Zm00001d017378	0.260451059	0.147189698	0.116246042	0.178517601	0.121919752	0	0.288266877	0.662808439	0	0.487468876	0
Zm00001d017379	8.00671679	7.595378943	8.373758689	9.798630122	11.03297016	10.13509214	16.57822776	13.5609313	11.81197242	13.74598229	15.62084358
Zm00001d017380	2.173704137	1.348964305	2.100470644	2.64005174	2.118810265	2.00548968	0.847509397	1.500076737	1.506208077	2.162258116	2.594915004
Zm00001d017384	3.518986616	8.591410774	8.128108703	7.195644037	7.71746566	3.420521962	4.658486521	4.9488648	5.910061232	5.38102741	5.13464882
Zm00001d017385	1.494380757	0.406053166	0.408537975	0.696482433	0.493950865	3.953478215	0.877524207	0.2508944	0.445870165	0.488443613	0.523540357
Zm00001d017387	1.020481724	2.499057471	2.057296536	2.048196519	2.182753375	1.039927462	0.920761885	0.937759769	1.031947863	0.964972076	1.33022961
Zm00001d017390	4.690015695	3.995665191	4.687361652	5.924351088	3.501895837	3.85534232	5.865310751	3.519730138	3.823774552	5.11561946	3.767792082
Zm00001d017391	188.395558	89.56983093	60.80819442	59.13426459	61.9471932	114.7559405	56.10124211	28.41329571	33.49871568	49.87132008	48.68280046
Zm00001d017392	2.994579332	2.721445414	3.061555717	3.42602338	3.385532925	2.921868181	3.87251397	3.342271718	3.467404789	2.950664955	2.256900425
Zm00001d017395	2.153279095	2.124354489	3.184059538	3.41284752	3.052749882	2.303104455	2.113399456	3.519625043	3.21898288	3.688767336	3.794630557
Zm00001d017398	40.6948005	26.38706536	25.38478511	26.25907743	26.63688755	42.93210207	37.10904227	38.58128569	33.08001901	34.2782424	40.81381168
Zm00001d017399	1.268256584	1.310436883	1.190200088	2.050088736	1.792984569	1.068523165	2.82929815	0.537389854	1.58596133	0.978682171	0.347437082
Zm00001d017401	82.43696003	99.78915936	101.701193	95.74962863	94.35878596	73.17458593	112.6652064	130.5923971	122.0759532	111.6164592	133.0003961
Zm00001d017403	5.477517935	4.281008996	2.80004928	2.918228702	3.188915392	3.111553595	2.75431066	1.823041163	1.919808237	2.748305742	2.382049899
Zm00001d017404	22.5725446	3.635641436	2.412051277	0.803100601	2.645815466	6.534105565	1.350569899	2.572801255	0.362898222	3.301668988	5.500029428
Zm00001d017409	32.99829165	15.11849025	9.622834017	9.40741327	12.79757853	23.06463934	14.51135242	14.09289628	12.61723796	8.966300603	11.33638575
Zm00001d017415	9.505609276	4.87024841	4.543755101	5.114279311	4.933798594	7.190248683	5.526343376	6.356345107	4.44583709	7.693892373	7.608358913
Zm00001d017416	2.184519806	1.19147884	0.844434205	0.979266352	0.878349411	1.037998866	1.163596735	0.494795723	0.828543742	0.961800036	1.15780932
Zm00001d017417	11.14209609	13.10264939	12.29214609	12.55209322	12.99324986	14.29007929	17.48447064	16.43560952	14.48788468	18.27909232	15.59562785
Zm00001d017418	0	3.310354774	1.416655801	1.134014405	1.557859571	1.802664595	11.72508851	1.354000825	2.380607007	5.512438124	11.40021512
Zm00001d017419	20.15730664	8.419172008	5.568010201	8.709410743	7.054291483	30.36449676	23.96217434	26.29995569	22.04554267	33.67900957	31.45538155
Zm00001d017420	0.426654723	1.314604943	1.597255353	1.557739329	1.226957885	0.944527204	1.905701494	3.545293355	3.408072015	2.282490698	4.062808648
Zm00001d017423	21.62618003	32.29129222	32.84946082	30.90807472	26.54607528	16.60784337	18.84627774	22.0953374	21.42688567	20.72043104	20.80340088
Zm00001d017424	4.027200308	3.921488557	4.37466388	5.014943231	4.176439063	5.408174949	3.992692429	3.78108127	3.757967213	3.817425262	3.744203223
Zm00001d017432	7.504604788	8.304238694	7.187459343	6.204542001	7.569495533	7.060034597	5.891591609	7.023532063	5.9680648	5.656688998	7.452696398
Zm00001d017435	6.191879372	8.632203621	5.743297867	7.365929909	7.332431229	4.894998595	7.333413385	6.641248135	5.830463194	5.436706078	7.534715415
Zm00001d017441	0.563320292	1.690096262	1.410958882	0.437709193	1.111349338	0.764334163	3.466023372	1.381053305	2.139549672	2.336949484	1.161058394
Zm00001d017444	2.544280002	3.333323802	2.526986826	2.225412772	1.611259985	3.026622751	4.495577541	1.696996369	1.139113975	1.01918619	2.413219776
Zm00001d017445	7.543983191	7.696332677	10.98958948	9.559836205	11.49507619	10.2509745	12.3299258	11.1889142	11.70456681	12.77992861	12.71686594
Zm00001d017448	8.751563366	7.995821487	6.522418926	7.609588827	7.832097378	7.184858419	7.572495629	5.324083051	5.736301011	7.423197433	7.666574674
Zm00001d017449	57.96556501	47.2665825	88.78866319	81.08443887	69.02730951	64.50889359	77.47553516	130.3832279	120.5367686	150.945753	147.7583861
Zm00001d017453	0.365237476	0.322567713	0.281867202	0.455886882	0.562808634	0.197165511	1.729250468	0.218406892	0.189906849	0.096087413	0
Zm00001d017455	1.167081093	0.230151724	0	0	0	0	0	0	0	0	0
Zm00001d017456	45.44944258	65.60032868	63.65114206	70.79819549	69.55942628	51.27129504	58.54945346	74.71241172	74.09611862	61.54672178	65.22989325
Zm00001d017457	1.217451929	3.222534473	2.429112397	1.394873958	3.777236608	6.977427156	3.066553789	3.007164606	2.057164667	5.770527763	4.123371207
Zm00001d017458	5.164035893	3.753778618	3.440631676	4.063123138	4.587379982	6.767405367	5.583554456	4.376073503	4.828052872	6.213503172	5.527512966
Zm00001d017459	10.38402514	16.04456968	15.88636044	16.74905525	19.29345176	13.45936879	26.69170702	17.93748537	20.50928276	18.74288674	20.18918056
Zm00001d017460	3.785513393	3.603364529	3.960251577	3.860967474	4.745098458	2.559235404	3.147857	3.580603782	3.976363271	3.165956095	2.519070587
Zm00001d017467	24.54959174	45.41074831	60.77757993	61.93462769	62.27361108	24.79121445	20.76522178	39.25845529	47.21648483	40.8906399	38.41915343
Zm00001d017468	13.41085689	20.15604358	21.10220032	20.75265509	22.4961008	15.75849468	18.30698919	14.92774086	15.77257362	15.1770104	16.04222021
Zm00001d017469	69.70098523	106.8391334	112.5855174	112.1975028	99.7265433	62.54102244	64.67253704	75.51397517	87.21811221	79.4094291	72.65898633
Zm00001d017470	1.340590031	2.399936428	2.4225495	2.20533927	2.493167172	1.120294895	2.849517016	2.434888798	1.939988187	2.012362014	1.97813806
Zm00001d017472	1.50628401	2.78275681	2.850461967	2.199529622	2.272092869	1.344547701	1.861018034	1.509007602	2.335270788	2.006696778	2.401392444
Zm00001d017473	17.12023369	9.889463776	10.43057342	9.462116954	10.59361238	22.39494881	12.15446822	19.56459416	16.62723041	13.83319305	17.7799975
Zm00001d017474	0.097697077	0.389891169	0.720356517	0.345452085	1.117082568	1.402672704	0.982880856	0.968249015	0.763888886	0.198747321	0.71332052
Zm00001d017475	4.828369048	8.177314163	6.569774971	6.229592608	6.594680817	3.703882073	4.341545598	4.448149582	4.486914797	4.440146077	3.710286816
Zm00001d017476	35.59671252	64.74546245	83.87941371	80.06792904	73.96560693	38.25088042	40.09960472	58.63353886	68.92970619	59.9442475	56.78673734
Zm00001d017480	0.532423833	0.568592093	0.145074266	0	0.537984739	1.754014783	1.819641396	1.2181372	1.142731889	1.044569993	0.666538004
Zm00001d017482	7.795103492	9.994892088	10.28246621	10.11268217	9.678920525	6.994433106	5.564062539	5.164871455	5.706780908	4.954126746	3.057160051
Zm00001d017487	1.327952264	1.876134964	1.481958733	1.407043546	1.770504688	2.828152261	1.742294337	1.21086165	1.380647182	1.617004106	1.617110271
Zm00001d017491	37.32296224	35.32939031	38.47455979	34.84914664	33.82140158	38.51359639	21.14252652	30.93635938	38.16411382	28.14569353	27.22907351
Zm00001d017492	17.43968918	18.35606398	16.37160906	15.03829275	18.20432152	17.69075667	12.12393956	17.53257236	15.89500126	16.97407044	13.83096894
Zm00001d017494	0	1.085544036	0.957668279	0.165282184	0.475855129	0	0.045852719	0.049409087	0.130235367	0.113402339	0.694864219
Zm00001d017501	29.95881639	20.48621757	28.47032192	24.43851248	22.22921312	30.07164454	24.8616447	31.64869147	30.31999572	35.11879314	34.39053757
Zm00001d017503	27.00457306	29.6639924	23.85092203	23.70034461	24.82645493	29.7030794	18.92744431	18.5327262	19.25851767	17.71280091	15.60841598
Zm00001d017504	1.710399645	0.924431468	0.389910264	0.80591424	0.45310576	0.823608164	0.245438856	0.629719298	0.388346896	0.346626377	1.397183646
Zm00001d017506	1.134502137	0.236350743	0.523028881	0.836111022	0.897337414	0	0.218510989	0.124072981	0.162124526	0.626776751	0.405213262
Zm00001d017510	13.04068453	1.289685509	10.70008768	12.39064423	11.92996583	21.41381081	4.897341207	24.44510658	34.79465131	20.92625466	15.31433719
Zm00001d017512	21.12319551	25.95816602	30.25090811	26.984057	27.2524225	21.62544455	18.64470298	22.11413887	25.05897544	22.57389927	24.39747413
Zm00001d017513	1.466911543	2.287509852	1.746792687	1.789487276	2.709458554	1.810573564	1.021099542	1.3888903	1.784085578	2.090848164	1.756802752
Zm00001d017522	29.57887705	48.22043885	44.99561007	42.2863309	44.42956634	29.0227668	37.38452169	42.05645399	39.82125094	35.63416787	34.08093234
Zm00001d017523	39.14150529	36.84399537	38.75841195	37.16972621	36.14213451	38.49829933	33.40759136	39.25145478	40.52169044	38.6794831	33.27356068
Zm00001d017525	2.809287626	4.321285279	4.587040759	4.416008425	5.131176991	3.21312456	4.031453773	4.923015587	5.279359222	4.293784809	3.747392035
Zm00001d017526	248.4848347	106.5802538	117.4567807	160.6793089	182.7805542	295.6681202	444.1569862	543.9858952	459.8908055	394.5113942	497.3483039
